"Profile.Name","Start.Time","Duration","Attributes","Title","Supplemental.Video.Type","Device.Type","Bookmark","Latest.Bookmark","Country"
"Astrid",2020-09-12 21:28:28,"00:36:28","Autoplayed: user action: Unspecified; ","Rita: Season 5: Hot Flash (Episode 5)","","Sony Simple TV 2016 Tan Smart TV","00:38:09","00:38:09","GB (United Kingdom)"
"Astrid",2020-09-12 20:44:04,"00:39:41","Autoplayed: user action: Unspecified; ","Rita: Season 5: Do You Speak English? (Episode 4)","","Sony Simple TV 2016 Tan Smart TV","00:40:57","00:40:57","GB (United Kingdom)"
"Astrid",2020-09-11 21:31:39,"00:35:55","Autoplayed: user action: Unspecified; ","Rita: Season 5: The Outing (Episode 3)","","Sony Simple TV 2016 Tan Smart TV","00:37:35","00:37:35","GB (United Kingdom)"
"Astrid",2020-09-11 20:53:59,"00:36:26","Autoplayed: user action: Unspecified; ","Rita: Season 5: Hullabaloo House (Episode 2)","","Sony Simple TV 2016 Tan Smart TV","00:37:35","00:37:35","GB (United Kingdom)"
"Astrid",2020-09-11 20:14:36,"00:39:14","Autoplayed: user action: Unspecified; ","Rita: Season 5: Fake News (Episode 1)","","Sony Simple TV 2016 Tan Smart TV","00:40:02","00:40:02","GB (United Kingdom)"
"Astrid",2020-09-11 19:24:06,"00:39:53","Autoplayed: user action: Unspecified; ","Rita: Season 4: Home (Episode 8)","","Sony Simple TV 2016 Tan Smart TV","00:41:04","00:41:04","GB (United Kingdom)"
"Astrid",2020-09-11 18:51:28,"00:02:12","Autoplayed: user action: None; ","Season 1 Trailer: The Duchess","TRAILER","Sony Simple TV 2016 Tan Smart TV","00:02:12","Not latest view","GB (United Kingdom)"
"Astrid",2020-09-10 21:20:17,"00:00:05","","Rita: Season 4: Home (Episode 8)","","Sony Simple TV 2016 Tan Smart TV","00:00:55","Not latest view","GB (United Kingdom)"
"Astrid",2020-09-10 20:39:06,"00:40:10","Autoplayed: user action: Unspecified; ","Rita: Season 4: Family (Episode 7)","","Sony Simple TV 2016 Tan Smart TV","00:41:32","00:41:32","GB (United Kingdom)"
"Astrid",2020-09-10 19:21:23,"00:39:58","Autoplayed: user action: Unspecified; ","Rita: Season 4: Childhood Street (Episode 6)","","Sony Simple TV 2016 Tan Smart TV","00:41:22","00:41:22","GB (United Kingdom)"
"Astrid",2020-09-09 19:23:56,"00:00:02","","Rita: Season 4: Childhood Street (Episode 6)","","Sony Simple TV 2016 Tan Smart TV","00:00:44","Not latest view","GB (United Kingdom)"
"Astrid",2020-09-09 18:44:18,"00:38:00","Autoplayed: user action: Unspecified; ","Rita: Season 4: You and I (Episode 5)","","Sony Simple TV 2016 Tan Smart TV","00:39:35","00:39:35","GB (United Kingdom)"
"Astrid",2020-09-09 18:05:11,"00:38:47","Autoplayed: user action: Unspecified; ","Rita: Season 4: True Friends (Episode 4)","","Sony Simple TV 2016 Tan Smart TV","00:40:10","00:40:10","GB (United Kingdom)"
"Astrid",2020-09-08 20:58:08,"00:35:43","Autoplayed: user action: Unspecified; ","Rita: Season 4: Sudden Thaw (Episode 3)","","Sony Simple TV 2016 Tan Smart TV","00:37:38","00:37:38","GB (United Kingdom)"
"Astrid",2020-09-08 20:13:21,"00:37:43","Autoplayed: user action: Unspecified; ","Rita: Season 4: You Are What You Eat (Episode 2)","","Sony Simple TV 2016 Tan Smart TV","00:39:47","00:39:47","GB (United Kingdom)"
"Astrid",2020-09-08 19:28:23,"00:38:45","Autoplayed: user action: Unspecified; ","Rita: Season 4: Past/Present (Episode 1)","","Sony Simple TV 2016 Tan Smart TV","00:39:37","00:39:37","GB (United Kingdom)"
"Astrid",2020-09-08 18:45:21,"00:40:21","Autoplayed: user action: Unspecified; ","Rita: Season 3: The Test (Episode 8)","","Sony Simple TV 2016 Tan Smart TV","00:41:46","00:41:46","GB (United Kingdom)"
"Astrid",2020-09-07 20:30:16,"00:39:52","Autoplayed: user action: Unspecified; ","Rita: Season 3: The Leader (Episode 7)","","Sony Simple TV 2016 Tan Smart TV","00:41:37","00:41:37","GB (United Kingdom)"
"Astrid",2020-09-07 19:47:33,"00:40:42","Autoplayed: user action: Unspecified; ","Rita: Season 3: Free Fall (Episode 6)","","Sony Simple TV 2016 Tan Smart TV","00:41:44","00:41:44","GB (United Kingdom)"
"Astrid",2020-09-07 19:03:58,"00:38:45","Autoplayed: user action: Unspecified; ","Rita: Season 3: Lice (Episode 5)","","Sony Simple TV 2016 Tan Smart TV","00:40:15","00:40:15","GB (United Kingdom)"
"Astrid",2020-09-07 18:36:26,"00:00:02","Autoplayed: user action: None; ","Rita: Season 3: Lice (Episode 5)","","FireTV Stick 2016","00:01:03","Not latest view","GB (United Kingdom)"
"Astrid",2020-09-07 17:57:15,"00:39:07","","Rita: Season 3: Evening Classes (Episode 4)","","FireTV Stick 2016","00:40:55","00:40:55","GB (United Kingdom)"
"Astrid",2020-09-07 17:46:59,"00:00:03","Autoplayed: user action: None; ","Rita: Season 3: Evening Classes (Episode 4)","","FireTV Stick 2016","00:01:06","Not latest view","GB (United Kingdom)"
"Astrid",2020-09-07 17:07:01,"00:39:54","Autoplayed: user action: Unspecified; ","Rita: Season 3: The Sponsor Kid (Episode 3)","","FireTV Stick 2016","00:40:36","00:40:36","GB (United Kingdom)"
"Astrid",2020-09-06 20:25:04,"00:38:43","Autoplayed: user action: Unspecified; ","Rita: Season 3: The Basement (Episode 2)","","FireTV Stick 2016","00:40:29","00:40:29","GB (United Kingdom)"
"Astrid",2020-09-06 19:41:51,"00:40:54","Autoplayed: user action: Unspecified; ","Rita: Season 3: The Candidate (Episode 1)","","FireTV Stick 2016","00:41:37","00:41:37","GB (United Kingdom)"
"Astrid",2020-09-05 23:00:11,"00:37:52","Autoplayed: user action: Unspecified; ","Rita: Season 2: Weeds (Episode 8)","","FireTV Stick 2016","00:39:31","00:39:31","GB (United Kingdom)"
"Astrid",2020-09-05 22:19:01,"00:39:32","Autoplayed: user action: Unspecified; ","Rita: Season 2: The Role Model (Episode 7)","","FireTV Stick 2016","00:40:36","00:40:36","GB (United Kingdom)"
"Astrid",2020-09-05 21:38:17,"00:40:43","Autoplayed: user action: None; ","Rita: Season 2: First Love (Episode 6)","","FireTV Stick 2016","00:41:38","00:41:38","GB (United Kingdom)"
"Astrid",2020-09-05 20:58:30,"00:39:45","Autoplayed: user action: Unspecified; ","Rita: Season 2: I Love You (Episode 5)","","FireTV Stick 2016","00:41:29","00:41:29","GB (United Kingdom)"
"Astrid",2020-09-05 20:18:35,"00:39:14","Autoplayed: user action: Unspecified; ","Rita: Season 2: Team Player (Episode 4)","","FireTV Stick 2016","00:40:54","00:40:54","GB (United Kingdom)"
"Astrid",2020-09-05 19:35:13,"00:39:36","Autoplayed: user action: Unspecified; ","Rita: Season 2: And Baby Makes Three (Episode 3)","","FireTV Stick 2016","00:40:10","00:40:10","GB (United Kingdom)"
"Astrid",2020-09-04 21:12:50,"00:39:55","Autoplayed: user action: Unspecified; ","Rita: Season 2: The Garden (Episode 2)","","Sony Simple TV 2016 Tan Smart TV","00:41:24","00:41:24","GB (United Kingdom)"
"Astrid",2020-09-04 20:43:41,"00:20:56","Autoplayed: user action: Unspecified; ","Rita: Season 2: The Grown Up (Episode 1)","","Sony Simple TV 2016 Tan Smart TV","00:44:16","00:44:16","GB (United Kingdom)"
"Astrid",2020-09-04 20:42:59,"00:00:29","Autoplayed: user action: None; ","Season 3 Trailer: Selling Sunset","TRAILER","Sony Simple TV 2016 Tan Smart TV","00:00:29","00:00:29","GB (United Kingdom)"
"Astrid",2020-09-03 22:05:21,"00:22:27","Autoplayed: user action: Unspecified; ","Rita: Season 2: The Grown Up (Episode 1)","","Sony Simple TV 2016 Tan Smart TV","00:23:21","Not latest view","GB (United Kingdom)"
"Astrid",2020-09-03 21:30:58,"00:34:14","Autoplayed: user action: Unspecified; ","Rita: Season 1: The Mother (Episode 8)","","Sony Simple TV 2016 Tan Smart TV","00:36:19","00:36:19","GB (United Kingdom)"
"Astrid",2020-09-03 20:55:09,"00:35:33","Autoplayed: user action: Unspecified; ","Rita: Season 1: The Princess (Episode 7)","","Sony Simple TV 2016 Tan Smart TV","00:37:52","00:37:52","GB (United Kingdom)"
"Astrid",2020-09-03 20:20:26,"00:34:24","Autoplayed: user action: Unspecified; ","Rita: Season 1: The Hypocrite (Episode 6)","","Sony Simple TV 2016 Tan Smart TV","00:36:13","00:36:13","GB (United Kingdom)"
"Astrid",2020-09-03 19:58:38,"00:21:08","Autoplayed: user action: Unspecified; ","Rita: Season 1: The Protector (Episode 5)","","Sony Simple TV 2016 Tan Smart TV","00:41:02","00:41:02","GB (United Kingdom)"
"Astrid",2020-09-03 18:05:34,"00:17:43","Autoplayed: user action: Unspecified; ","Rita: Season 1: The Protector (Episode 5)","","FireTV Stick 2016","00:19:55","Not latest view","GB (United Kingdom)"
"Astrid",2020-09-03 17:28:05,"00:35:39","Autoplayed: user action: Unspecified; ","Rita: Season 1: The Whore (Episode 4)","","FireTV Stick 2016","00:38:08","00:38:08","GB (United Kingdom)"
"Astrid",2020-09-03 16:54:58,"00:33:03","","Rita: Season 1: The Anarchist (Episode 3)","","FireTV Stick 2016","00:39:27","00:39:27","GB (United Kingdom)"
"Astrid",2020-09-03 16:42:29,"00:04:23","Autoplayed: user action: Unspecified; ","Rita: Season 1: The Anarchist (Episode 3)","","FireTV Stick 2016","00:06:25","Not latest view","GB (United Kingdom)"
"Astrid",2020-09-03 16:27:40,"00:07:34","","Rita: Season 1: The Teacher (Episode 2)","","FireTV Stick 2016","00:37:40","00:37:40","GB (United Kingdom)"
"Astrid",2020-09-03 15:49:06,"00:28:08","Autoplayed: user action: Unspecified; ","Rita: Season 1: The Teacher (Episode 2)","","FireTV Stick 2016","00:30:08","Not latest view","GB (United Kingdom)"
"Astrid",2020-09-03 15:06:33,"00:41:37","Autoplayed: user action: Unspecified; ","Rita: Season 1: The Idealist (Episode 1)","","FireTV Stick 2016","00:41:37","00:41:37","GB (United Kingdom)"
"Astrid",2020-09-03 15:05:45,"00:00:07","Autoplayed: user action: None; ","The Fall: Series 1_hook_primary_16x9","HOOK","FireTV Stick 2016","00:00:07","00:00:07","GB (United Kingdom)"
"Astrid",2020-08-23 21:51:35,"00:42:35","Autoplayed: user action: Unspecified; ","Love on the Spectrum: Season 1: Episode 5","","FireTV Stick 2016","00:42:04","00:42:04","GB (United Kingdom)"
"Astrid",2020-08-23 21:13:47,"00:37:47","","Love on the Spectrum: Season 1: Episode 4","","FireTV Stick 2016","00:37:51","00:37:51","GB (United Kingdom)"
"Astrid",2020-08-23 20:22:17,"00:50:00","Autoplayed: user action: Unspecified; ","Love on the Spectrum: Season 1: Episode 3","","FireTV Stick 2016","00:42:39","00:42:39","GB (United Kingdom)"
"Astrid",2020-08-23 19:37:42,"00:44:26","","Love on the Spectrum: Season 1: Episode 2","","FireTV Stick 2016","00:44:08","00:44:08","GB (United Kingdom)"
"Astrid",2020-08-23 18:51:12,"00:45:45","Autoplayed: user action: Unspecified; ","Love on the Spectrum: Season 1: Episode 1","","FireTV Stick 2016","00:45:45","00:45:45","GB (United Kingdom)"
"Astrid",2020-08-23 18:50:27,"00:00:41","Autoplayed: user action: None; ","Love on the Spectrum: Season 1_hook_02_16x9","HOOK","FireTV Stick 2016","00:00:41","00:00:41","GB (United Kingdom)"
"Astrid",2020-08-23 18:49:36,"00:00:48","Autoplayed: user action: None; ","Season 1 Trailer: (Un)Well","TRAILER","FireTV Stick 2016","00:00:48","00:00:48","GB (United Kingdom)"
"Astrid",2020-08-23 18:47:54,"00:01:23","Autoplayed: user action: None; ","Lucifer: Season 5 (Trailer)","TRAILER","FireTV Stick 2016","00:01:23","00:01:23","GB (United Kingdom)"
"Astrid",2020-08-21 20:26:55,"00:01:36","","Season 2 Trailer: The Umbrella Academy","TRAILER","Sony Simple TV 2016 Tan Smart TV","00:01:36","00:01:36","GB (United Kingdom)"
"Astrid",2020-08-21 20:25:14,"00:01:34","","Season 3 Trailer: Good Girls","TRAILER","Sony Simple TV 2016 Tan Smart TV","00:01:34","00:01:34","GB (United Kingdom)"
"Astrid",2020-08-21 20:23:42,"00:01:27","Autoplayed: user action: None; ","Season 3 Trailer: Selling Sunset","TRAILER","Sony Simple TV 2016 Tan Smart TV","00:01:27","Not latest view","GB (United Kingdom)"
"Astrid",2020-08-21 18:45:48,"01:31:59","","The Peanut Butter Falcon","","Sony Simple TV 2016 Tan Smart TV","01:31:59","01:31:59","GB (United Kingdom)"
"Astrid",2020-08-21 18:45:04,"00:00:38","Autoplayed: user action: None; ","The Peanut Butter Falcon_hook_02_16x9","HOOK","Sony Simple TV 2016 Tan Smart TV","00:00:38","00:00:38","GB (United Kingdom)"
"Astrid",2020-08-18 19:47:55,"00:00:04","Autoplayed: user action: None; ","Season 1 Trailer: Young Wallander","TRAILER","Apple iPhone 7 (GSM)","00:00:04","00:00:04","CH (Switzerland)"
"Astrid",2020-08-18 19:46:01,"00:01:53","Autoplayed: user action: None; ","Season 1 Trailer: Masaba Masaba","TRAILER","Apple iPhone 7 (GSM)","00:01:53","00:01:53","CH (Switzerland)"
"Astrid",2020-08-18 19:45:12,"00:00:45","Autoplayed: user action: None; ","Season 3 Trailer: Rust Valley Restorers","TRAILER","Apple iPhone 7 (GSM)","00:00:45","00:00:45","CH (Switzerland)"
"Astrid",2020-08-18 19:44:06,"00:01:01","Autoplayed: user action: None; ","Trailer: John Was Trying to Contact Aliens","TRAILER","Apple iPhone 7 (GSM)","00:01:01","00:01:01","CH (Switzerland)"
"Astrid",2020-08-18 19:43:52,"00:00:10","Autoplayed: user action: None; ","Trailer: Freaks - You're One of Us","TRAILER","Apple iPhone 7 (GSM)","00:00:11","00:00:11","CH (Switzerland)"
"Astrid",2020-08-18 19:43:03,"00:00:27","Autoplayed: user action: None; ","Flowers: Season 2_hook_primary_16x9","HOOK","Apple iPhone 7 (GSM)","00:00:27","00:00:27","CH (Switzerland)"
"Astrid",2020-08-18 19:40:47,"00:02:14","Autoplayed: user action: None; ","Trailer: All Together Now","TRAILER","Apple iPhone 7 (GSM)","00:02:14","00:02:14","CH (Switzerland)"
"Astrid",2020-08-18 19:38:32,"00:01:52","Autoplayed: user action: None; ","Trailer: The Sleepover","TRAILER","Apple iPhone 7 (GSM)","00:01:53","00:01:53","CH (Switzerland)"
"Astrid",2020-08-18 19:36:57,"00:01:33","Autoplayed: user action: None; ","Volume 1 Trailer: Chef's Table BBQ","TRAILER","Apple iPhone 7 (GSM)","00:01:33","00:01:33","CH (Switzerland)"
"Astrid",2020-08-18 19:34:35,"00:02:21","Autoplayed: user action: None; ","Trailer: I'm Thinking of Ending Things","TRAILER","Apple iPhone 7 (GSM)","00:02:21","00:02:21","CH (Switzerland)"
"Astrid",2020-08-18 19:33:26,"00:01:08","Autoplayed: user action: None; ","Season 2 Trailer: Trinkets","TRAILER","Apple iPhone 7 (GSM)","00:01:08","00:01:08","CH (Switzerland)"
"Astrid",2020-08-18 19:33:02,"00:00:09","Autoplayed: user action: None; ","Lucifer: Season 5 (Trailer)","TRAILER","Apple iPhone 7 (GSM)","00:00:09","Not latest view","CH (Switzerland)"
"Astrid",2020-08-18 19:32:17,"00:00:44","Autoplayed: user action: None; ","Trailer: Rising Phoenix","TRAILER","Apple iPhone 7 (GSM)","00:00:44","00:00:44","CH (Switzerland)"
"Astrid",2020-08-18 19:30:01,"00:02:12","Autoplayed: user action: None; ","Season 1 Trailer: Away","TRAILER","Apple iPhone 7 (GSM)","00:02:13","00:02:13","CH (Switzerland)"
"Astrid",2020-08-18 19:27:49,"00:02:10","Autoplayed: user action: None; ","Season 1 Trailer: The Duchess","TRAILER","Apple iPhone 7 (GSM)","00:02:11","Not latest view","CH (Switzerland)"
"Astrid",2020-08-18 19:25:55,"00:01:53","Autoplayed: user action: None; ","Season 1 Trailer: Biohackers","TRAILER","Apple iPhone 7 (GSM)","00:01:53","00:01:53","CH (Switzerland)"
"Astrid",2020-08-18 19:24:41,"00:01:11","Autoplayed: user action: None; ","Keeping Up with the Kardashians: Season 1_hook_primary_16x9","HOOK","Apple iPhone 7 (GSM)","00:01:11","00:01:11","CH (Switzerland)"
"Astrid",2020-08-18 19:24:24,"00:00:16","Autoplayed: user action: None; ","Trailer: High Score","TRAILER","Apple iPhone 7 (GSM)","00:00:16","00:00:16","CH (Switzerland)"
"Astrid",2020-08-18 19:22:56,"00:01:27","Autoplayed: user action: None; ","Hoops: Season 1 (Trailer)","TRAILER","Apple iPhone 7 (GSM)","00:01:27","00:01:27","CH (Switzerland)"
"Astrid",2020-08-18 19:20:30,"00:01:07","Autoplayed: user action: None; ","Top Chef: Season 1: San Francisco_hook_primary_16x9","HOOK","Apple iPhone 7 (GSM)","00:01:07","00:01:07","CH (Switzerland)"
"Astrid",2020-08-18 19:20:27,"00:01:09","Autoplayed: user action: None; ","Season 1 Trailer: Million Dollar Beach House","TRAILER","Apple iPhone 7 (GSM)","00:01:10","00:01:10","CH (Switzerland)"
"Astrid",2020-08-15 19:51:16,"00:21:34","","The Fresh Prince of Bel-Air: Season 1: The Fresh Prince Project (Episode 1)","","Apple iPad Mini 4 WiFi","00:21:35","00:21:35","GB (United Kingdom)"
"Astrid",2020-08-15 19:50:19,"00:00:30","","Season 1 Trailer 1: Crash Landing on You","TRAILER","Apple iPad Mini 4 WiFi","00:00:30","00:00:30","CH (Switzerland)"
"Astrid",2020-08-15 19:48:01,"00:02:02","","Season 1 Trailer: The Witcher","TRAILER","Apple iPad Mini 4 WiFi","00:02:02","00:02:02","CH (Switzerland)"
"Astrid",2020-08-15 19:46:06,"00:01:26","","Zumbo's Just Desserts (Trailer)","TRAILER","Apple iPad Mini 4 WiFi","00:01:26","00:01:26","CH (Switzerland)"
"Astrid",2020-08-15 19:44:13,"00:01:37","","Queer Eye: We're in Japan! (Trailer)","TRAILER","Apple iPad Mini 4 WiFi","00:01:38","00:01:38","CH (Switzerland)"
"Astrid",2020-08-15 19:41:36,"00:02:12","","Trailer: Love Wedding Repeat","TRAILER","Apple iPad Mini 4 WiFi","00:02:12","00:02:12","CH (Switzerland)"
"Astrid",2020-08-15 19:38:27,"00:02:16","","Season 1 Trailer: Unorthodox","TRAILER","Apple iPad Mini 4 WiFi","00:02:16","00:02:16","CH (Switzerland)"
"Astrid",2020-08-10 20:23:37,"00:59:08","","The Fate of the City","","Apple iPad Mini 4 WiFi","00:58:07","00:58:07","CH (Switzerland)"
"Astrid",2020-08-10 19:30:15,"00:49:47","","Lost Souls","","Apple iPad Mini 4 WiFi","00:53:52","00:53:52","CH (Switzerland)"
"Astrid",2020-08-09 20:16:21,"00:03:16","","Lost Souls","","Apple iPad Mini 4 WiFi","00:04:25","Not latest view","CH (Switzerland)"
"Astrid",2020-08-09 19:15:40,"00:53:28","","A Man of No Importance","","Apple iPad Mini 4 WiFi","00:54:17","00:54:17","CH (Switzerland)"
"Astrid",2020-08-06 12:46:04,"00:25:25","","Grand Hotel: Season 1: Part 2 (Episode 2)","","Apple iPad Mini 4 WiFi","00:26:37","00:26:37","GB (United Kingdom)"
"Astrid",2020-08-06 12:45:56,"00:44:50","","Grand Hotel: Season 1: Part 1 (Episode 1)","","Apple iPad Mini 4 WiFi","00:44:30","00:44:30","GB (United Kingdom)"
"Astrid",2020-08-04 22:07:51,"00:51:46","","The Holy See","","Apple iPad Mini 4 WiFi","00:52:17","00:52:17","CH (Switzerland)"
"Astrid",2020-08-04 21:11:11,"00:50:51","","Innocents","","Apple iPad Mini 4 WiFi","00:52:11","00:52:11","CH (Switzerland)"
"Astrid",2020-08-04 20:13:59,"00:51:05","","Trust","","Apple iPad Mini 4 WiFi","00:52:06","00:52:06","CH (Switzerland)"
"Astrid",2020-08-04 19:21:08,"00:50:30","","The Ten","","Apple iPad Mini 4 WiFi","00:49:30","00:49:30","CH (Switzerland)"
"Astrid",2020-08-04 18:28:31,"00:49:52","","Survival","","Apple iPad Mini 4 WiFi","00:49:22","00:49:22","CH (Switzerland)"
"Astrid",2020-08-04 17:59:40,"00:21:48","","La messe de Pâques: English Title: Mass","","Apple iPad Mini 4 WiFi","00:55:39","00:55:39","CH (Switzerland)"
"Astrid",2020-08-04 15:45:43,"00:33:32","","La messe de Pâques: English Title: Mass","","Apple iPad Mini 4 WiFi","00:34:01","Not latest view","CH (Switzerland)"
"Astrid",2020-08-04 14:48:50,"00:42:52","","Trahison: English Title: Betrayal","","Apple iPad Mini 4 WiFi","00:51:35","00:51:35","CH (Switzerland)"
"Astrid",2020-08-02 13:04:03,"00:09:13","","Trahison: English Title: Betrayal","","Apple iPad Mini 4 WiFi","00:09:22","Not latest view","CH (Switzerland)"
"Astrid",2020-08-02 11:43:51,"00:53:34","","Alliance","","Apple iPad Mini 4 WiFi","00:54:25","00:54:25","CH (Switzerland)"
"Astrid",2020-08-02 11:43:32,"00:00:04","","A Man of No Importance","","Apple iPad Mini 4 WiFi","00:00:04","Not latest view","CH (Switzerland)"
"Astrid",2020-07-24 20:18:20,"00:00:04","","BlacKkKlansman_hook_primary_16x9","HOOK","Sony Simple TV 2016 Tan Smart TV","00:00:04","00:00:04","GB (United Kingdom)"
